Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
bartowga.org,,,,County,,Georgia,"Bartow County, Ga -- Note added 8/25/15 14:08",http://bartowga.org/,6/6/13 18:08
bassriver-nj.org,,,,County,,New Jersey,"Bass River, NJ (Burlington County)  -- Note added 6/30/14 12:08",http://www.bassriver-nj.org/,6/6/13 18:08
batesburg-leesville.org,,,,Local,,South Carolina,"batesburg-leesville, sc -- Note added 8/28/15 13:19",http://batesburg-leesville.org/,6/6/13 18:08
bathcountyva.org,,,,County,,Virginia,"Bath County, VA -- Note added 5/30/14 13:41",http://www.bathcountyva.org/,6/6/13 18:08
bathtownship.org,,,,Local,,Ohio,"Bath Township, Summit County, OH -- Note added 3/10/14 16:25",http://bathtownship.org/,6/6/13 18:08
baxley.org,,,,Local,,Georgia,"Baxley, Ga -- Note added 8/25/15 14:08",http://baxley.org/,6/6/13 18:08
baxtercounty.org,,,,County,,Arkansas,"Baxter County, AR -- Note added 7/17/13 17:21",http://baxtercounty.org/,6/6/13 18:08
baxterestates.org,,,,State,,New York,"Village of Baxter Estates, Port Washington, NY -- Note added 6/8/15 12:11",http://baxterestates.org/index.html,6/6/13 18:08
baycitymi.org,,,,Local,,Michigan,"bay city, mi -- Note added 9/2/15 19:59",http://baycitymi.org/,6/6/13 18:08
baycitywi.org,,,,Local,,Wisconsin,"City of Bay City, WI -- Note added 7/25/14 5:14",http://baycitywi.org/,6/6/13 18:08
bayfieldcounty.org,,,,County,,Wisconsin,"Bayfield County, WI -- Note added 7/25/14 5:14",http://bayfieldcounty.org/,6/6/13 18:08
bayharborislands.org,,,,Local,,Florida,The Town of Bay Harbor Islands -- Note added 6/16/15 14:03,http://bayharborislands.org/,6/6/13 18:08
bayheadnj.org,,,,County,,New Jersey,"Bayhead, NH (Ocean County)  -- Note added 6/30/14 12:10",http://bayheadnj.org/bhnj/,6/6/13 18:08
baymills.org,,,,Native Sovereign Nation / Tribal,,Michigan,"Bay Mills Indian Community, Brimley, MI¬† -- Note added 6/12/13 16:02",http://www.baymills.org/,6/6/13 18:08
bayonnenj.org,,,,Local,,New Jersey,"City of Bayonne, NJ -- Note added 6/30/14 16:23",http://www.bayonnenj.org/,6/6/13 18:08
baytown.org,,,,Local,,Texas,"City of Baytown, TX -- Note added 3/3/15 6:40",http://baytown.org/,6/6/13 18:08
bcnv.org,,,,Local,,Nevada,"Boulder City, NV -- Note added 8/7/15 15:18",http://www.bcnv.org/,6/6/13 18:08
bcua.org,,,,County,,New Jersey,Bergen County Utilities Authority -- Note added 7/23/14 13:06,http://www.bcua.org/,6/6/13 18:08
beadle.sdcounties.org,,,,County,,South Dakota,"Beadle County, SD -- Note added 2/26/14 19:19",http://beadle.sdcounties.org/,2/26/14 19:19
bearlakemichigan.org,,,,Local,,Michigan,"bear lake, michigan -- Note added 9/2/15 20:00",http://www.bearlakemichigan.org/,6/6/13 18:08
beaufortnc.org,,,,Local,,North Carolina,"beaufort, nc -- Note added 9/11/15 17:54",http://beaufortnc.org/,6/6/13 18:08
beaver.okcounties.org,,,,County,,Oklahoma,"Beaver County, OK -- Note added 7/8/13 15:57",http://beaver.okcounties.org/,6/6/13 18:08
beavercreektownship.org,,,,Local,,Ohio,"Beavercreek Township, Greene County, OH -- Note added 3/10/14 16:29",http://beavercreektownship.org/,6/6/13 18:08
beaverheadcounty.org,,,,County,,Montana,"Beaverhead County, MT -- Note added 11/22/13 12:33",http://beaverheadcounty.org/,6/6/13 18:08
beavertonmi.org,,,,Local,,Michigan,"beaverton, mi -- Note added 9/2/15 20:00",http://www.beavertonmi.org/,6/6/13 18:08
beckham.okcounties.org,,,,County,,Oklahoma,"Beckham County, OK -- Note added 8/2/13 14:48",http://beckham.okcounties.org/,8/2/13 14:48
beckley.org,,,,Local,,West Virginia,"City of Beckley, WV -- Note added 7/24/14 5:21",http://beckley.org/,6/6/13 18:08
bedfordmi.org,,,,Local,,Michigan,"bedford, mi  -- Note added 9/2/15 20:00",http://bedfordmi.org/,6/6/13 18:08
bedfordnh.org,,,,Local,,New Hampshire,"bedford, nh -- Note added 8/28/15 18:37",http://bedfordnh.org/Pages/index,6/6/13 18:08
belaireks.org,,,,Local,,Kansas,"City of Bel Aire, KS -- Note added 6/30/14 6:23",http://belaireks.org/,6/6/13 18:08
belairmd.org,,,,Local,,Maryland,"Bel Air, MD -- Note added 5/2/14 20:06",http://www.belairmd.org,6/6/13 18:08
belchertown.org,,,,Local,,Massachusetts,"Belchertown, MA -- Note added 8/26/15 15:36",http://belchertown.org/,6/6/13 18:08
bellacresborough.org,,,,Local,,Pennsylvania,"Borough of Bell Acres, PA -- Note added 7/1/14 12:49",http://bellacresborough.org/,6/6/13 18:08
belleairbluffs.org,,,,Local,,Florida,The City of Belleair Bluffs -- Note added 6/16/15 14:05,http://belleairbluffs.org/,6/6/13 18:08
bellerosevillage.org,,,,Local,,New York,"Village of Bellerose, NY -- Note added 8/13/14 16:59",http://bellerosevillage.org/,6/6/13 18:08
bellevillenj.org,,,,Local,,New Jersey,Requires 'www' to resolve. -- Note added 6/30/14 16:25,http://www.bellevillenj.org/,6/6/13 18:08
bellevillewi.org,,,,Local,,Wisconsin,"Village of Belleville, WI -- Note added 7/25/14 5:15",http://www.bellevillewi.org/,6/6/13 18:08
bellevueky.org,,,,Local,,Kentucky,"bellevue, Ky -- Note added 8/27/15 15:11",http://bellevueky.org/,6/6/13 18:08
bellflower.org,,,,Local,,California,"City of Bellflower, CA -- Note added 7/19/13 13:44",http://bellflower.org/home/index.asp,6/6/13 18:08
bellgardens.org,,,,Local,,California,municipal website -- Note added 3/4/15 20:56,http://www.bellgardens.org,6/6/13 18:08
bellinghamma.org,,,,Local,,Massachusetts,"Town of Bellingham, MA -- Note added 8/13/14 17:00",http://www.bellinghamma.org/Pages/index,6/6/13 18:08
bellportvillage.org,,,,Local,,New York,"Village of Bellport, NY -- Note added 11/20/13 16:56",http://www.bellportvillage.org/ny/,6/6/13 18:08
belmontcountyohio.org,,,,County,,Ohio,"Belmont County, OH -- Note added 3/10/14 16:31",http://www.belmontcountyohio.org/,6/6/13 18:08
belmontnh.org,,,,Local,,New Hampshire,"belmont, nh -- Note added 8/28/15 18:37",http://belmontnh.org/,6/6/13 18:08
beloitks.org,,,,Local,,Kansas,"City of Beloit, KS -- Note added 6/30/14 6:24",http://www.beloitks.org/,6/6/13 18:08
belton.org,,,,Local,,Missouri,"City of Belton, MO. -- Note added 9/4/15 12:48",http://belton.org/,6/6/13 18:08
belview.org,,,,Local,,Minnesota,"City of Belview, MN -- Note added 8/13/14 17:01",http://www.belview.org/default.aspx,6/6/13 18:08
bennertownship.org,,,,Local,,Pennsylvania,"Benner Township, Centre County, PA -- Note added 9/23/15 13:06",#N/A,9/23/15 13:06
bennington.org,,,,Local,,Vermont,"Town of Bennington, VT -- Note added 8/13/14 5:24",http://bennington.org/,6/6/13 18:08
bensalemtwp.org,,,,Local,,Pennsylvania,"Bensalem Township, Bucks County, PA -- Note added 9/23/15 12:59",http://www.bensalempa.gov/,6/6/13 18:08
bensonmn.org,,,,Local,,Minnesota,"City of Benson, MN -- Note added 3/24/15 1:38",http://www.bensonmn.org/,6/6/13 18:08
berkeleycountycomm.org,,,,County,,West Virginia,"Berkeley County, WV -- Note added 7/24/14 5:22",http://berkeleycountycomm.org/,6/6/13 18:08
berkleymich.org,,,,Local,,Michigan,"berkley, mi -- Note added 9/2/15 20:01",http://berkleymich.org/,6/6/13 18:08
berkshireplanning.org,,,,Regional,,Massachusetts,Berkshire Regional Planning Commission -- Note added 8/26/15 15:37,http://berkshireplanning.org/,6/6/13 18:08
berkshiretwp.org,,,,Local,,Ohio,"Berkshire Township, Delaware, OH -- Note added 3/10/14 16:33",http://berkshiretwp.org/,6/6/13 18:08
berlinnj.org,,,,Local,,New Jersey,"Borough of Berlin, NJ -- Note added 7/23/14 13:09",http://berlinnj.org/,6/6/13 18:08
berlinvt.org,,,,Local,,Vermont,"Town of Berlin, VT -- Note added 8/13/14 5:25",http://berlinvt.org/,6/6/13 18:08
bernards.org,,,,Local,,New Jersey,Bernards Township (chartered 1760 -Somerset County) -- Note added 7/3/14 17:18,http://bernards.org/,6/6/13 18:08
bernardsvilleboro.org,,,,County,,New Jersey,"Borough of Bernardsville, NJ (Somerset County -- Note added 7/3/14 17:21",http://www.bernardsvilleboro.org/,6/6/13 18:08
bernicela.org,,,,Local,,Louisiana,"Bernice, La -- Note added 8/24/15 13:56",http://bernicela.org/,6/6/13 18:08
berriencounty.org,,,,County,,Michigan,"berrien county, mi -- Note added 9/2/15 20:01",http://berriencounty.org/,6/6/13 18:08
berryhilltn.org,,,,Local,,Tennessee,"City of Berry Hill, TN -- Note added 6/6/13 18:09",http://berryhilltn.org/,6/6/13 18:09
berwickborough.org,,,,Local,,Pennsylvania,"Borough of Berwick, PA -- Note added 7/1/14 13:00",http://berwickborough.org/,6/6/13 18:08
berwickmaine.org,,,,Local,,Maine,"berwick, maine -- Note added 8/27/15 17:58",http://www.berwickmaine.org/,6/6/13 18:08
bethelmaine.org,,,,Local,,Maine,"Town of Bethel, ME -- Note added 8/13/14 17:30",http://www.bethelmaine.org/pages/index,6/6/13 18:08
betheltownship.org,,,,Local,,Ohio,"Bethel Township, Miami County, OH -- Note added 3/10/14 16:35",http://betheltownship.org/,6/6/13 18:08
bethlehemnh.org,,,,Local,,New Hampshire,"Town of Bethlehem, NH -- Note added 6/28/13 18:15",http://bethlehemnh.org/,6/28/13 18:15
bethlehemnj.org,,,,Local,,New Jersey,"Bethlehem Township, NJ -- Note added 6/28/13 16:38",http://bethlehemnj.org/,6/6/13 18:08
bettendorf.org,,,,Local,,Iowa,"Bettendorf, IA -- Note added 8/25/15 19:58",http://bettendorf.org/,6/6/13 18:08
beulahnd.org,,,,Local,,North Dakota,"City of Beulah, ND -- Note added 7/17/14 6:12",http://www.beulahnd.org/,6/6/13 18:08
beverlyhills.org,,,,Local,,California,municipal website -- Note added 3/4/15 21:06,http://beverlyhills.org/,6/6/13 18:08
bexar.org,,,,County,,Texas,"Bexar County, TX -- Note added 3/3/15 6:43",http://www.bexar.org/,6/6/13 18:08
bexley.org,,,,Local,,Ohio,"City of Bexley, OH -- Note added 3/10/14 16:37",http://www.bexley.org/,6/6/13 18:08
bgky.org,,,,Local,,Kentucky,"bowling green, ky -- Note added 8/27/15 15:12",http://bgky.org/,6/6/13 18:08
bgohio.org,,,,Local,,Ohio,"City of Bowling Green, OH -- Note added 3/10/14 16:38",http://bgohio.org/,6/6/13 18:08
biddefordmaine.org,,,,Local,,Maine,"biddeford, maine -- Note added 8/27/15 17:58",http://www.biddefordmaine.org/,6/6/13 18:08
bienvilleparish.org,,,,County,,Louisiana,Bienville Parish (LA) Clerk's Office -- Note added 8/13/14 17:25,http://clerk.bienvilleparish.org,6/6/13 18:08
biggs.org,,,,Local,,California,School district website -- Note added 3/4/15 21:34,#N/A,6/6/13 18:08
biglakemn.org,,,,Local,,Minnesota,"City of Big Lake, MN -- Note added 3/24/15 1:41",http://www.biglakemn.org/,6/6/13 18:08
bigstonecounty.org,,,,County,,Minnesota,"Big Stone County, MN -- Note added 3/24/15 1:46",http://www.bigstonecounty.org/,6/6/13 18:08
bigstonegap.org,,,,Local,,Virginia,"Town of Big Stone Gap, VA -- Note added 6/6/14 13:46",http://bigstonegap.org/,6/6/13 18:08
biltmoreforest.org,,,,Local,,North Carolina,"Town of Biltmore Forest, NC -- Note added 1/15/14 12:12",http://www.biltmoreforest.org/,1/15/14 12:12
bingenwashington.org,,,,Local,,Washington,"City of Bingen, WA -- Note added 9/12/14 5:25",http://bingenwashington.org/,6/6/13 18:08
binghamfarms.org,,,,Local,,Michigan,"bingham farms, mi -- Note added 9/2/15 20:02",http://binghamfarms.org/,6/6/13 18:08
binghammaine.org,,,,Local,,Maine,"bingham, maine -- Note added 8/27/15 17:59",http://www.binghammaine.org/index.php,6/6/13 18:08
bismarck.org,,,,Local,,North Dakota,"City of Bismark, ND -- Note added 7/18/13 12:52",http://bismarck.org/,6/6/13 18:08
blackcreektownship.org,,,,Local,,Pennsylvania,"Black Creek Township, Luzerne County, PA -- Note added 9/23/15 13:06",#N/A,9/23/15 13:06
blackriverny.org,,,,Local,,New York,"Village of Black River, NY -- Note added 6/17/15 16:24",http://www.blackriverny.org/,6/6/13 18:08
blaine.okcounties.org,,,,County,,Oklahoma,"Blaine County, OK -- Note added 8/2/13 14:46",http://blaine.okcounties.org/,8/2/13 14:46
blairco.org,,,,County,,Pennsylvania,"Blair County, PA -- Note added 6/12/13 19:08",http://blairco.org/Pages/default.aspx,6/6/13 18:08
blairstown-nj.org,,,,Local,,New Jersey,"Blairstown, NJ (Warren County) -- Note added 7/23/14 13:10",http://blairstown-nj.org/,6/6/13 18:08
bleckley.org,,,,Local,,Georgia,"Bleckley, Ga -- Note added 8/25/15 14:10",http://bleckley.org/,6/6/13 18:08
bloomfieldct.org,,,,Local,,Connecticut,"Town of Bloomfield, CT -- Note added 12/15/14 6:15",http://bloomfieldct.org/Plugs/home.aspx,6/6/13 18:08
bloomfieldny.org,,,,Local,,New York,"Village of Bloomfield, NY -- Note added 6/17/15 16:25",http://bloomfieldny.org/default.html,6/6/13 18:08
bloomfieldtownship.org,,,,Local,,Indiana,"Bloomfield Township, In -- Note added 8/27/15 14:15",http://www.bloomfieldtownship.org/,6/6/13 18:08
bloomfieldtwp.org,,,,Local,,Michigan,"bloomfield township, mi -- Note added 9/2/15 20:03",http://www.bloomfieldtwp.org/,6/6/13 18:08
bloomingdalenj.org,,,,Local,,New Jersey,"bloomingdale, nj -- Note added 9/15/15 18:55",http://bloomingdalenj.org/,6/6/13 18:08
bloomsburgpa.org,,,,Local,,Pennsylvania,"Town of Bloomsburg, PA -- Note added 7/1/14 13:06",http://bloomsburgpa.org/,6/6/13 18:08
blossburg.org,,,,Local,,Pennsylvania,"Borough of Blossburg, PA -- Note added 7/1/14 13:07",http://blossburg.org/,6/6/13 18:08
bluefieldva.org,,,,Local,,Virginia,"Town of Bluefield, VA -- Note added 5/30/14 13:45",http://bluefieldva.org/,6/6/13 18:08
blueisland.org,,,,Local,,Illinois,"City of Blue Island, IL -- Note added 7/5/13 17:58",http://www.blueisland.org/,6/6/13 18:08
bmbt.org,,,,State,,North Carolina,North Carolina Board of Massage & Bodywork Therapy -- Note added 9/11/15 18:20,http://bmbt.org/,6/6/13 18:08
bmcnc.org,,,,Local,,North Carolina,Black Mountain Neuro-Medical Treatment Center -- Note added 7/24/13 15:21,http://bmcnc.org/,6/6/13 18:08
bogalusa.org,,,,Local,,Louisiana,"Bogulasa, LA -- Note added 8/24/15 13:57",http://bogalusa.org/,6/6/13 18:08
boggstownship.org,,,,Local,,Pennsylvania,"Boggs Township, Centre County, PA -- Note added 9/23/15 13:00",http://www.boggstownship.org/,6/6/13 18:08
bogotaonline.org,,,,Local,,New Jersey,"Borough of Bogota, NJ -- Note added 7/25/13 15:53",http://www.bogotaonline.org/,6/6/13 18:08
bonnersprings.org,,,,Local,,Kansas,"City of Bonner Springs, KS -- Note added 6/30/14 6:25",http://bonnersprings.org/,6/6/13 18:08
books.missouri.org,,,,Local,,Missouri,"Missouri Center for the Books, an affiliate of the national Center for the Book in the Library of Congress, which was established by law in 1977 to strengthen and celebrate the vital role of books, reading, and libraries in the cultural life of the nation. -- Note added 9/22/15 18:54",http://books.missouri.org/,6/6/13 18:08
boonecountyil.org,,,,County,,Illinois,"Boone County, IL -- Note added 7/1/14 19:20",http://www.boonecountyil.org/,6/6/13 18:08
boonecountyky.org,,,,County,,Kentucky,"Boone County, ky -- Note added 8/27/15 16:10",http://boonecountyky.org/,6/6/13 18:08
boonton.org,,,,Local,,New Jersey,"boonton, NJ -- Note added 9/15/15 18:56",http://www.boonton.org/,6/6/13 18:08
boonville-mo.org,,,,Local,,Missouri,"City of Boonville, MO. -- Note added 9/4/15 13:47",http://boonville-mo.org/,6/6/13 18:08
boroughofavalon.org,,,,Local,,Pennsylvania,"Borough of Avalon, PA -- Note added 7/1/14 13:49",http://boroughofavalon.org/,6/6/13 18:08
borregowd.org,,,,Local,,California,water district website -- Note added 3/4/15 22:13,http://borregowd.org,6/6/13 18:08
bossiercity.org,,,,Local,,Louisiana,"Bossier City, La -- Note added 8/24/15 13:58",http://bossiercity.org/,6/6/13 18:08
bostonfed.org,,,,Local,,Massachusetts,Federal Reserve Bank of Boston -- Note added 1/10/14 19:17,http://bostonfed.org/,1/10/14 19:17
bouldercounty.org,,,,County,,Colorado,"Boulder County, CO -- Note added 1/2/14 14:47",http://www.bouldercounty.org/pages/default.aspx,1/2/14 14:47
boundarycountyid.org,,,,County,,Idaho,"Boundary County, ID -- Note added 7/5/13 18:27",http://boundarycountyid.org/,6/6/13 18:08
boundbrook-nj.org,,,,Local,,New Jersey,"bound brook,  nj -- Note added 9/15/15 18:58",http://boundbrook-nj.org/,6/6/13 18:08
bourboncountyks.org,,,,County,,Kansas,"Bourbon County, KS -- Note added 3/20/14 17:36",http://bourboncountyks.org/,6/6/13 18:08
bovinany.org,,,,Local,,New York,"Town of Bovina, NY -- Note added 6/17/15 16:28",http://bovinany.org/,6/6/13 18:08
boxeldercounty.org,,,,County,,Utah,"Box Elder County, UT -- Note added 8/19/14 5:00",http://www.boxeldercounty.org/,6/6/13 18:08
bradfordcountypa.org,,,,County,,Pennsylvania,"Bradford County, PA -- Note added 7/5/13 18:25",http://bradfordcountypa.org/,6/6/13 18:08
bradfordwoodspa.org,,,,Local,,Pennsylvania,"Bradford Woods, PA -- Note added 7/1/14 17:59",http://bradfordwoodspa.org/,6/6/13 18:08
bradytwp.org,,,,Local,,Michigan,"brady township, mi -- Note added 9/2/15 20:03",http://bradytwp.org/,6/6/13 18:08
brandenburgky.org,,,,Local,,Kentucky,"brandenburg, Ky -- Note added 8/27/15 16:11",http://brandenburgky.org/,6/6/13 18:08
brandontownship.org,,,,Local,,Minnesota,"Brandon Township, MN -- Note added 3/24/15 1:56",http://www.brandontownship.org/,6/6/13 18:08
brattleboro.org,,,,Local,,Vermont,"Town of Brattleboro, VT -- Note added 8/13/14 5:30",http://www.brattleboro.org/,6/6/13 18:08
brazos.org,,,,Local,,Texas,"Brazos River Authority, TX -- Note added 3/3/15 6:45",http://www.brazos.org/,6/6/13 18:08
breese.org,,,,Local,,Illinois,"City of Breese, IL -- Note added 7/1/14 19:21",http://breese.org/,6/6/13 18:08
brentwood-tn.org,,,,Local,,Tennessee,"City of Brentwood, TN -- Note added 6/20/14 14:33",http://brentwood-tn.org/,6/6/13 18:08
brentwoodmo.org,,,,Local,,Missouri,"City of Brentwood, MO. -- Note added 9/4/15 14:18",http://brentwoodmo.org/,6/6/13 18:08
briarcliffmanor.org,,,,Local,,New York,"Village of Briarcliff Manor, NY -- Note added 6/17/15 16:31",http://briarcliffmanor.org/pages/index,6/6/13 18:08
briarcreektwp.org,,,,Local,,Pennsylvania,"Briar Creek Township, Columbia County, PA -- Note added 9/23/15 13:06",#N/A,9/23/15 13:06
bridgewatertwp.org,,,,Local,,Minnesota,"Bridgewater Township, MN -- Note added 3/24/15 1:58",http://bridgewatertwp.org/,6/6/13 18:08
bridgingfoundation.org,Japan-US Friendship Commission,,,Quasigovernmental,,District of Columbia,"The United States – Japan Bridging Foundation (USJBF), a 501 (c)(3) nonprofit organization created in 1998, was established at the recommendation of the Japan-US Friendship Commission, an independent federal agency. from https://www.bridgingfoundation.org/about-us . friendshipblossoms.org redirects to bridgingfoundation.org",https://www.bridgingfoundation.org,7/14/20
